,Phase,Phase #,Date,Day,Plot,Distance,# Evaluators,Start Time,End Time,Encounter time,Long E,Lat (N),Height,Zone,Family,Genus,Species,Location (m),Location Type,Behavior,Mass,Body Length,Tail Length,Photo Code,Hyssop Code,Capture Code,Additional Obs,Year,Month,Date2,OPE,Rain,S_fuel,S_hour,S_hr/pp,S_peeps,flights,Temp,Hum,Luna,Elev
724,AB,5,2016-07-14,6,61,50,5.0,23:30:00,23:54:00,23:41:00,282262.0,8562418.0,1043.0,19L,Bufonidae,Rhinella,tacana,0.8,rama,alerta,3.37,31.6,,,5Bd103,,,2016,7,14,2.0,1.1,100.0,0.0,0.0,99.0,0.0,20.5,,0.7,1060.25
725,AB,5,2016-07-14,6,61,50,5.0,23:30:00,23:54:00,23:43:00,282268.0,8562415.0,1044.0,19L,Craugastoridae,Pristimantis,danae,0.5,hoja,alerta,2.42,29.7,,,5Bd104,,,2016,7,14,2.0,1.1,100.0,0.0,0.0,99.0,0.0,20.5,,0.7,1060.25
726,AB,5,2016-07-14,6,61,50,5.0,23:30:00,23:54:00,23:48:00,282231.0,8562467.0,1058.0,19L,Craugastoridae,Noblella,sp,0.0,suelo,saltando,0.14,10.4,,,5Bd105,22287,GPS aproximado,2016,7,14,2.0,1.1,100.0,0.0,0.0,99.0,0.0,20.5,,0.7,1060.25
727,LC,2,2014-09-28,3,65,50,,23:30:00,00:10:00,23:54:00,8562719.0,282233.0,1011.0,19L,Craugastoridae,Pristimantis,olivaceus,50.0,sobre hoja,amplexus,1.35,25.1,,,2Bd057,154374,,2014,9,28,15.0,3.5,220.0,2350.0,12.176165803108809,193.0,12.0,19.0,101.917,0.15,1001.75
728,LC,2,2014-09-28,3,65,50,,23:30:00,00:10:00,23:31:00,,,,,Bufonidae,Rhinella,tacana,50.0,sobre hoja,alerta,1.17,26.0,,,2Bd055,,,2014,9,28,15.0,3.5,220.0,2350.0,12.176165803108809,193.0,12.0,19.0,101.917,0.15,1001.75
729,LC,2,2014-09-28,3,65,50,3.0,23:30:00,00:10:00,23:46:00,,,,,Bufonidae,Rhinella,tacana,70.0,sobre hoja,alerta,1.15,24.0,,,2Bd054,,,2014,9,28,15.0,3.5,220.0,2350.0,12.176165803108809,193.0,12.0,19.0,101.917,0.15,1001.75
730,LC,2,2014-09-28,3,65,50,,23:30:00,00:10:00,23:54:00,8562719.0,282233.0,1011.0,19L,Craugastoridae,Pristimantis,olivaceus,50.0,sobre hoja,amplexus,0.65,18.7,,,2Bd056,154373,,2014,9,28,15.0,3.5,220.0,2350.0,12.176165803108809,193.0,12.0,19.0,101.917,0.15,1001.75
731,LC,2,2014-09-26,1,29,500,3.0,23:30:00,00:10:00,23:40:00,8562970.0,281887.0,929.0,19L,Hylidae,Osteocephalus,mimeticus,70.0,sobre hoja en una quebrada,activo,0.35,16.7,,59-75,2Bd012,154353,juvenil,2014,9,26,15.0,5.0,383.0,2170.0,11.128205128205128,195.0,8.0,21.5,98.05,0.04,934.0
732,DR,3,2015-02-05,6,70,50,4.0,23:30:00,00:00:00,23:30:00,,,,,Bufonidae,Rhinella,tacana,0.2,tubo,alerta,,,,,,,"La quebrada se inundo de lodo, perdimos alrededor de 10 metros de ancho por 4 metros de ancho",2015,2,5,7.0,3.1,170.0,920.0,13.142857142857142,70.0,1.0,21.0,100.0,0.99,1041.25
733,DR,3,2015-02-02,3,64,50,4.0,23:30:00,00:00:00,23:42:00,,,,,Phyllomedusidae,Callimedusa,tomopterna,2.0,hoja,activo,4.0,42.6,,,3Bd033,,Parcialmente nublado,2015,2,2,8.0,0.0,155.0,910.0,13.582089552238806,67.0,37.0,20.0,95.0,0.97,996.5
734,DR,3,2015-02-09,10,46,250,4.0,23:30:00,00:00:00,23:40:00,282277.0,8563078.0,945.0,19L,Craugastoridae,Pristimantis,danae,1.0,hoja,alerta,2.45,20.2,,,3Bd208,,Lluvia,2015,2,9,6.0,0.0,205.0,750.0,13.392857142857142,56.0,14.0,21.0,102.0,0.77,947.25
735,DR,3,2015-02-05,6,70,50,4.0,23:30:00,00:00:00,23:48:00,282439.0,8562762.0,1023.0,19L,Bufonidae,Rhinella,tacana,0.3,hoja,alerta,2.23,29.7,,,3Bd131,,"La quebrada se inundo de lodo, perdimos alrededor de 10 metros de ancho por 4 metros de ancho",2015,2,5,7.0,3.1,170.0,920.0,13.142857142857142,70.0,1.0,21.0,100.0,0.99,1041.25
736,DR,3,2015-02-02,3,64,50,4.0,23:30:00,00:00:00,23:45:00,,,,,Craugastoridae,Oreobates,amarakaeri,0.0,hojarasca,saltando,1.2,24.7,,,3Bd034,,Parcialmente nublado,2015,2,2,8.0,0.0,155.0,910.0,13.582089552238806,67.0,37.0,20.0,95.0,0.97,996.5
737,DR,3,2015-02-02,3,64,50,4.0,23:30:00,00:00:00,23:35:00,,,,,Bufonidae,Rhinella,tacana,1.5,hoja,activo,1.19,28.2,,,3Bd032,,Parcialmente nublado,2015,2,2,8.0,0.0,155.0,910.0,13.582089552238806,67.0,37.0,20.0,95.0,0.97,996.5
738,DR,3,2015-02-05,6,70,50,4.0,23:30:00,00:00:00,23:58:00,281891.0,8562918.0,934.0,19L,Bufonidae,Rhinella,tacana,0.2,hoja,alerta,1.18,18.0,,,3Bd128,,"La quebrada se inundo de lodo, perdimos alrededor de 10 metros de ancho por 4 metros de ancho",2015,2,5,7.0,3.1,170.0,920.0,13.142857142857142,70.0,1.0,21.0,100.0,0.99,1041.25
739,DR,3,2015-02-02,3,64,50,4.0,23:30:00,00:00:00,23:52:00,282198.0,8562647.0,1035.0,19L,Bufonidae,Rhinella,tacana,0.7,hoja,activo,0.85,14.1,,,3Bd035,,Parcialmente nublado,2015,2,2,8.0,0.0,155.0,910.0,13.582089552238806,67.0,37.0,20.0,95.0,0.97,996.5
740,DR,3,2015-02-02,3,64,50,4.0,23:30:00,00:00:00,23:07:00,282200.0,8562655.0,1004.0,19L,Craugastoridae,Pristimantis,danae,0.0,hojarasca,atento,0.75,19.8,,,3Bd031,,Parcialmente nublado,2015,2,2,8.0,0.0,155.0,910.0,13.582089552238806,67.0,37.0,20.0,95.0,0.97,996.5
741,DR,3,2015-02-05,6,70,50,4.0,23:30:00,00:00:00,23:56:00,282445.0,8562765.0,1085.0,19L,Craugastoridae,Pristimantis,danae,0.0,hojarasca,activo,0.51,18.4,,,3Bd124,,"La quebrada se inundo de lodo, perdimos alrededor de 10 metros de ancho por 4 metros de ancho",2015,2,5,7.0,3.1,170.0,920.0,13.142857142857142,70.0,1.0,21.0,100.0,0.99,1041.25
742,DR,3,2015-02-05,6,70,50,4.0,23:30:00,00:00:00,23:45:00,282447.0,8562758.0,1022.0,19L,Craugastoridae,Pristimantis,danae,0.0,hojarasca,saltando,0.46,18.4,,,3Bd130,,"La quebrada se inundo de lodo, perdimos alrededor de 10 metros de ancho por 4 metros de ancho",2015,2,5,7.0,3.1,170.0,920.0,13.142857142857142,70.0,1.0,21.0,100.0,0.99,1041.25
743,DR,3,2015-02-09,10,46,250,4.0,23:30:00,00:00:00,23:46:00,282283.0,8563070.0,946.0,19L,Craugastoridae,Pristimantis,aff pharangobates,0.1,hoja,alerta,0.39,14.8,,,3Bd209,154453,Lluvia,2015,2,9,6.0,0.0,205.0,750.0,13.392857142857142,56.0,14.0,21.0,102.0,0.77,947.25
744,DR,3,2015-02-05,6,70,50,4.0,23:30:00,00:00:00,23:48:00,282439.0,8562762.0,1023.0,19L,Craugastoridae,Pristimantis,danae,0.7,hoja,activo,0.37,16.5,,,3Bd132,,"La quebrada se inundo de lodo, perdimos alrededor de 10 metros de ancho por 4 metros de ancho",2015,2,5,7.0,3.1,170.0,920.0,13.142857142857142,70.0,1.0,21.0,100.0,0.99,1041.25
745,DR,3,2015-02-02,3,64,50,4.0,23:30:00,00:00:00,23:58:00,282200.0,8562652.0,1036.0,19L,Craugastoridae,Pristimantis,gagliardi,0.4,hoja,alerta,0.25,11.8,,,3Bd036,,Parcialmente nublado,2015,2,2,8.0,0.0,155.0,910.0,13.582089552238806,67.0,37.0,20.0,95.0,0.97,996.5
746,DR,3,2015-02-02,3,64,50,4.0,23:30:00,00:00:00,23:51:00,282198.0,8562647.0,1035.0,19L,Bufonidae,Rhinella,tacana,0.6,hoja,atento,0.25,13.6,,,3Bd037,,Parcialmente nublado,2015,2,2,8.0,0.0,155.0,910.0,13.582089552238806,67.0,37.0,20.0,95.0,0.97,996.5
747,DR,3,2015-02-09,10,46,250,4.0,23:30:00,00:00:00,23:33:00,282282.0,8563077.0,950.0,19L,Craugastoridae,Pristimantis,danae,0.3,hoja,alerta,0.25,19.8,,,3Bd207,,Lluvia,2015,2,9,6.0,0.0,205.0,750.0,13.392857142857142,56.0,14.0,21.0,102.0,0.77,947.25
748,DR,3,2015-02-05,6,70,50,4.0,23:30:00,00:00:00,23:56:00,282445.0,8562765.0,1085.0,19L,Craugastoridae,Pristimantis,ockendeni,0.3,hoja,atento,0.16,12.1,,,3Bd126,,"La quebrada se inundo de lodo, perdimos alrededor de 10 metros de ancho por 4 metros de ancho",2015,2,5,7.0,3.1,170.0,920.0,13.142857142857142,70.0,1.0,21.0,100.0,0.99,1041.25
749,DR,3,2015-02-05,6,70,50,4.0,23:30:00,00:00:00,23:34:00,,,,,Craugastoridae,Pristimantis,aff pharangobates,0.3,hoja,alerta,0.15,13.3,,,3Bd127,,"La quebrada se inundo de lodo, perdimos alrededor de 10 metros de ancho por 4 metros de ancho",2015,2,5,7.0,3.1,170.0,920.0,13.142857142857142,70.0,1.0,21.0,100.0,0.99,1041.25
750,DR,3,2015-02-05,6,70,50,4.0,23:30:00,00:00:00,23:53:00,282439.0,8562769.0,1084.0,19L,Craugastoridae,Pristimantis,danae,0.1,hoja,alerta,0.11,10.2,,,3Bd129,,"La quebrada se inundo de lodo, perdimos alrededor de 10 metros de ancho por 4 metros de ancho",2015,2,5,7.0,3.1,170.0,920.0,13.142857142857142,70.0,1.0,21.0,100.0,0.99,1041.25
751,DR,3,2015-02-05,6,70,50,4.0,23:30:00,00:00:00,23:50:00,282439.0,8562762.0,1023.0,19L,Craugastoridae,Pristimantis,danae,0.2,hoja,alerta,0.09,9.9,,,3Bd125,,"La quebrada se inundo de lodo, perdimos alrededor de 10 metros de ancho por 4 metros de ancho",2015,2,5,7.0,3.1,170.0,920.0,13.142857142857142,70.0,1.0,21.0,100.0,0.99,1041.25
752,RI,4,2015-07-21,8,66,50,5.0,23:31:00,23:55:00,23:45:00,,,,,Hylidae,Hypsiboas,sp nov,1.0,hoja,alerta,9.45,48.9,,,4Bd123,,,2015,7,21,6.0,0.0,700.0,1188.0,11.0,108.0,1.0,15.5,103.347,0.23,1008.5
753,AB,5,2016-07-15,7,44,250,5.0,23:32:00,23:56:00,23:40:00,282220.0,8563030.0,965.0,19L,Leptodactylidae,Adenomera,andreae,0.0,suelo,saltando,1.15,22.5,,,5Bd129,,GPS aproximado,2016,7,15,2.0,0.0,105.0,0.0,0.0,100.0,4.0,21.0,,0.78,963.25
754,AB,5,2016-07-15,7,44,250,5.0,23:32:00,23:56:00,23:39:00,282205.0,8553015.0,973.0,19L,Craugastoridae,Noblella,sp,0.0,suelo,saltando,0.17,11.5,,,5Bd128,,,2016,7,15,2.0,0.0,105.0,0.0,0.0,100.0,4.0,21.0,,0.78,963.25
755,LC,2,2014-10-01,6,28,500,3.0,23:33:00,23:13:00,23:13:00,,,,,Bufonidae,Rhinella,tacana,80.0,sobre hoja,activo,1.53,28.7,,,2Bd098,,,2014,10,1,15.0,0.0,503.0,2390.0,11.16822429906542,214.0,23.0,20.5,98.05,0.43,934.75
756,DR,3,2015-02-01,2,55,150,4.0,23:35:00,00:05:00,23:55:00,282235.0,8562914.0,980.0,19L,Craugastoridae,Pristimantis,danae,0.1,hoja,alerta,0.07,8.9,,107-5056/107-5062,3Bd017,,Despejado con presencia de luna llena,2015,2,1,8.0,3.0,150.0,950.0,13.571428571428571,70.0,15.0,19.0,99.0,0.93,965.75
757,DR,3,2015-02-01,2,55,150,4.0,23:35:00,00:05:00,23:50:00,282232.0,8562904.0,1028.0,19L,Bufonidae,Rhinella,tacana,0.6,musgo,alerta,0.07,9.8,,107-5064/107-5070; 3575-3576;3520-3540;3549,3Bd018,,Despejado con presencia de luna llena,2015,2,1,8.0,3.0,150.0,950.0,13.571428571428571,70.0,15.0,19.0,99.0,0.93,965.75
758,RI,4,2015-07-23,9,67,50,3.0,23:36:00,1900-01-01 00:16:00,00:15:00,282308.0,8562803.0,1015.0,,Craugastoridae,Pristimantis,danae,1.2,hoja,comiendo,3.9,35.6,,,4Bd142,,,2015,7,23,6.0,0.0,85.0,1155.0,11.0,105.0,9.0,15.577,102.4,0.32,1000.75
759,RI,4,2015-07-23,9,67,50,3.0,23:36:00,1900-01-01 00:16:00,00:01:00,282299.0,8562832.0,1003.0,,Bufonidae,Rhinella,tacana,1.3,hoja,activo,0.65,17.3,,,4Bd136,,,2015,7,23,6.0,0.0,85.0,1155.0,11.0,105.0,9.0,15.577,102.4,0.32,1000.75
760,RI,4,2015-07-23,9,67,50,3.0,23:36:00,1900-01-01 00:16:00,00:05:00,282309.0,8562822.0,1009.0,,Hylidae,Dendropsophus,aff parviceps,1.7,hoja,activo,0.55,18.2,,,4Bd141,,,2015,7,23,6.0,0.0,85.0,1155.0,11.0,105.0,9.0,15.577,102.4,0.32,1000.75
761,RI,4,2015-07-23,9,67,50,3.0,23:36:00,1900-01-01 00:16:00,00:05:00,282309.0,8562822.0,1009.0,,Hylidae,Dendropsophus,aff parviceps,1.7,hoja,cantando,0.5,18.0,,,4Bd140,,,2015,7,23,6.0,0.0,85.0,1155.0,11.0,105.0,9.0,15.577,102.4,0.32,1000.75
762,RI,4,2015-07-23,9,67,50,3.0,23:36:00,1900-01-01 00:16:00,00:13:00,,,,,Craugastoridae,Pristimantis,ockendeni,1.4,hoja,activo,0.3,14.1,,,4Bd139,,,2015,7,23,6.0,0.0,85.0,1155.0,11.0,105.0,9.0,15.577,102.4,0.32,1000.75
763,RI,4,2015-07-23,9,67,50,3.0,23:36:00,1900-01-01 00:16:00,00:10:00,282308.0,8562807.0,1013.0,19L,Craugastoridae,Pristimantis,gagliardi,0.7,hoja,activo,0.25,13.9,,,4Bd138,,,2015,7,23,6.0,0.0,85.0,1155.0,11.0,105.0,9.0,15.577,102.4,0.32,1000.75
764,RI,4,2015-07-22,9,67,50,3.0,23:36:00,1900-01-01 00:16:00,23:51:00,282299.0,8562830.0,1000.0,,Craugastoridae,Pristimantis,ockendeni,1.3,hoja,alerta,0.25,16.8,,,4Bd137,,,2015,7,22,6.0,0.0,840.0,1188.0,11.0,108.0,0.0,15.577,102.4,0.32,1000.75
765,RI,4,2015-07-23,10,30,500,5.0,23:36:00,1900-01-01 00:00:00,20:58:00,281923.0,8563040.0,931.0,,Craugastoridae,Pristimantis,ockendeni,1.4,hoja,activo,0.4,14.0,,,4Bd152,,,2015,7,23,6.0,0.0,85.0,1155.0,11.0,105.0,9.0,19.145,102.645,0.41,938.0
766,LC,2,2014-10-06,11,52,150,,23:36:00,00:06:00,23:41:00,,,,19L,Leptodactylidae,Adenomera,andreae,0.0,en hojarasca,saltando,1.53,25.7,,,2Bd150,,sin lineas,2014,10,6,15.0,6.3,425.0,2320.0,12.020725388601036,193.0,7.0,20.5,101.184,0.93,986.75
767,LC,2,2014-10-06,11,52,150,4.0,23:36:00,00:06:00,23:54:00,8562746.0,282130.0,980.0,19L,Craugastoridae,Pristimantis,aff pharangobates,0.0,en hojarasca,saltando,0.44,16.8,,,2Bd149,,,2014,10,6,15.0,6.3,425.0,2320.0,12.020725388601036,193.0,7.0,20.5,101.184,0.93,986.75
768,LC,2,2014-10-06,11,52,150,,23:36:00,00:06:00,23:58:00,,,,19L,Craugastoridae,Noblella,sp,0.0,en hojarasca,saltando,0.31,9.3,,,2Bd151,,,2014,10,6,15.0,6.3,425.0,2320.0,12.020725388601036,193.0,7.0,20.5,101.184,0.93,986.75
769,AB,5,2016-09-07,2,56,150,5.0,23:37:00,1900-01-01 00:01:00,23:41:00,282292.0,8562957.0,976.0,19L,Craugastoridae,Pristimantis,danae,0.0,suelo,saltando,3.15,33.6,,,5Bd034,,GPS aproximado,2016,9,7,2.0,0.0,80.0,0.0,0.0,67.0,0.0,20.5,,0.24,976.0
770,AB,5,2016-09-07,2,56,150,5.0,23:37:00,1900-01-01 00:01:00,00:00:00,282292.0,8562957.0,976.0,19L,Leptodactylidae,Adenomera,andreae,0.0,suelo,saltando,1.18,24.1,,,5Bd035,,GPS aproximado,2016,9,7,2.0,0.0,80.0,0.0,0.0,67.0,0.0,20.5,,0.24,976.0
771,AB,5,2016-09-07,2,56,150,5.0,23:37:00,1900-01-01 00:01:00,23:59:00,282274.0,8562955.0,979.0,19L,Leptodactylidae,Adenomera,andreae,0.0,suelo,saltando,0.62,18.8,,,5Bd037,,,2016,9,7,2.0,0.0,80.0,0.0,0.0,67.0,0.0,20.5,,0.24,976.0
772,AB,5,2016-09-07,2,56,150,5.0,23:37:00,1900-01-01 00:01:00,23:57:00,282292.0,8562957.0,976.0,19L,Craugastoridae,Pristimantis,aff pharangobates,0.2,hoja,alerta,0.14,12.8,,,5Bd036,,GPS aproximado,2016,9,7,2.0,0.0,80.0,0.0,0.0,67.0,0.0,20.5,,0.24,976.0
773,RI,4,2015-07-20,7,44,250,4.0,23:37:00,00:07:00,23:45:00,,,,,Craugastoridae,Pristimantis,danae,0.3,hoja,alerta,1.55,24.9,,,4Bd101,,,2015,7,20,6.0,0.0,110.0,1188.0,11.0,108.0,5.0,21.0,101.924,0.16,963.25
774,RI,4,2015-07-20,7,44,250,4.0,23:37:00,00:07:00,23:51:00,,,,,Craugastoridae,Pristimantis,aff pharangobates,0.0,hojarasca,saltando,0.8,21.0,,,4Bd103,154492,,2015,7,20,6.0,0.0,110.0,1188.0,11.0,108.0,5.0,21.0,101.924,0.16,963.25
775,RI,4,2015-07-20,7,44,250,4.0,23:37:00,00:07:00,23:40:00,,,,,Craugastoridae,Pristimantis,ockendeni,1.5,hoja,alerta,0.3,15.5,,,4Bd102,,,2015,7,20,6.0,0.0,110.0,1188.0,11.0,108.0,5.0,21.0,101.924,0.16,963.25
776,AB,5,2016-07-16,8,70,50,6.0,23:38:00,23:58:00,23:56:00,282446.0,8562765.0,1023.0,19L,Bufonidae,Rhinella,tacana,0.3,hoja,alerta,2.37,29.1,,,5Bd160,,,2016,7,16,2.0,4.4,160.0,44.0,0.44,100.0,0.0,20.0,,0.86,1041.25
777,AB,5,2016-07-16,8,70,50,6.0,23:38:00,23:58:00,23:50:00,282450.0,8562788.0,1048.0,19L,Craugastoridae,Pristimantis,danae,1.9,hoja,alerta,1.32,26.5,,,5Bd159,,GPS aproximado,2016,7,16,2.0,4.4,160.0,44.0,0.44,100.0,0.0,20.0,,0.86,1041.25
778,AB,5,2016-07-16,8,70,50,6.0,23:38:00,23:58:00,23:58:00,282450.0,8562788.0,1048.0,19L,Leptodactylidae,Adenomera,andreae,0.0,suelo,saltando,0.85,19.9,,,5Bd158,,GPS aproximado,2016,7,16,2.0,4.4,160.0,44.0,0.44,100.0,0.0,20.0,,0.86,1041.25
779,AB,5,2016-07-16,8,70,50,6.0,23:38:00,23:58:00,23:48:00,282450.0,8562788.0,1048.0,19L,Craugastoridae,Pristimantis,danae,0.15,hoja,alerta,0.84,21.6,,,5Bd161,,GPS aproximado,2016,7,16,2.0,4.4,160.0,44.0,0.44,100.0,0.0,20.0,,0.86,1041.25
780,AB,5,2016-07-16,8,70,50,6.0,23:38:00,23:58:00,23:59:00,282450.0,8562788.0,1048.0,19L,Leptodactylidae,Adenomera,andreae,0.0,suelo,saltando,0.55,18.7,,,5Bd163,,GPS aproximado,2016,7,16,2.0,4.4,160.0,44.0,0.44,100.0,0.0,20.0,,0.86,1041.25
781,AB,5,2016-07-16,8,70,50,6.0,23:38:00,23:58:00,23:40:00,282446.0,8562778.0,1026.0,19L,Leptodactylidae,Adenomera,andreae,0.0,suelo,alerta,0.45,16.3,,,5Bd162,,,2016,7,16,2.0,4.4,160.0,44.0,0.44,100.0,0.0,20.0,,0.86,1041.25
782,LC,2,2014-09-30,5,69,50,,23:40:00,00:20:00,23:50:00,,,,19L,Craugastoridae,Pristimantis,danae,60.0,sobre hoja,activo,1.6,25.3,,,2Bd092,,,2014,9,30,15.0,0.7,737.0,2150.0,10.804020100502512,199.0,23.0,19.5,98.714,0.33,1029.0
783,LC,2,2014-09-30,5,69,50,,23:40:00,00:20:00,00:00:00,8562829.0,282415.0,1031.0,19L,Leptodactylidae,Adenomera,andreae,0.0,en hojarasca,atento,0.75,18.5,,,2Bd090,,,2014,9,30,15.0,0.7,737.0,2150.0,10.804020100502512,199.0,23.0,19.5,98.714,0.33,1029.0
784,LC,2,2014-09-30,5,69,50,3.0,23:40:00,00:20:00,23:52:00,8562836.0,282431.0,1033.0,19L,Leptodactylidae,Adenomera,andreae,0.0,en hojarasca,saltando,0.75,19.0,,,2Bd089,,,2014,9,30,15.0,0.7,737.0,2150.0,10.804020100502512,199.0,23.0,19.5,98.714,0.33,1029.0
785,LC,2,2014-09-30,5,69,50,,23:40:00,00:20:00,23:47:00,,,,19L,Craugastoridae,Noblella,sp,0.0,en hojarasca,saltando,0.12,11.0,,,2Bd093,,,2014,9,30,15.0,0.7,737.0,2150.0,10.804020100502512,199.0,23.0,19.5,98.714,0.33,1029.0
786,LC,2,2014-09-30,5,69,50,,23:40:00,00:20:00,23:56:00,,,,19L,Craugastoridae,Noblella,sp,10.0,sobre hoja,alerta,0.09,9.6,,,2Bd091,,,2014,9,30,15.0,0.7,737.0,2150.0,10.804020100502512,199.0,23.0,19.5,98.714,0.33,1029.0
787,EC,1,2014-06-28,10,57,150,3.0,23:40:00,00:20:00,23:45:00,-71.0065250191837,-12.9913679603487,999.21582,19L,Craugastoridae,Pristimantis,danae,0.0,en hojarasca,saltando,,24.25,,,Bd173,,Cerca al punto GPS,2014,6,28,5.0,10.0,0.0,1000.0,11.363636363636363,88.0,0.0,18.0,103.0,0.01,985.75
788,EC,1,2014-06-28,10,57,150,3.0,23:40:00,00:20:00,23:59:00,-71.0068189725279,-12.9914129711687,978.737365999999,19L,Craugastoridae,Pristimantis,danae,0.0,en hojarasca,saltando,,,,,,,Se escapo,2014,6,28,5.0,10.0,0.0,1000.0,11.363636363636363,88.0,0.0,18.0,103.0,0.01,985.75
789,DR,3,2015-01-31,1,43,250,3.0,23:45:00,00:25:00,23:50:00,282167.0,8562972.0,1023.0,19L,Bufonidae,Rhinella,tacana,0.0,hojarasca,alerta,2.78,31.8,,,3Bd008,,,2015,1,31,8.0,0.0,192.0,950.0,13.571428571428571,70.0,39.0,19.0,100.5,0.87,960.75
790,DR,3,2015-02-01,1,43,250,3.0,23:45:00,00:25:00,00:17:00,282142.0,8562956.0,1024.0,19L,Craugastoridae,Noblella,sp,0.0,hojarasca,saltando,0.1,10.0,,,3Bd009,,La lluvia paro,2015,2,1,8.0,3.0,150.0,950.0,13.571428571428571,70.0,15.0,19.0,100.5,0.87,960.75
791,DR,3,2015-02-04,5,67,50,4.0,23:45:00,00:15:00,23:47:00,282315.0,8562850.0,1067.0,19L,Bufonidae,Rhinella,tacana,0.3,hoja,activo,2.26,31.2,,,3Bd104,,,2015,2,4,7.0,1.0,165.0,920.0,13.142857142857142,70.0,11.0,21.0,100.0,1.0,1000.75
792,DR,3,2015-02-04,5,67,50,4.0,23:45:00,00:15:00,23:42:00,282320.0,8562854.0,1066.0,19L,Craugastoridae,Pristimantis,danae,1.0,hoja,alerta,1.68,28.4,,,3Bd101,,,2015,2,4,7.0,1.0,165.0,920.0,13.142857142857142,70.0,11.0,21.0,100.0,1.0,1000.75
793,DR,3,2015-02-04,5,67,50,4.0,23:45:00,00:15:00,23:49:00,282307.0,8562845.0,964.0,19L,Craugastoridae,Pristimantis,aff altamazonica,1.2,hoja,alerta,1.48,26.0,,3768-3785,3Bd102,154430,,2015,2,4,7.0,1.0,165.0,920.0,13.142857142857142,70.0,11.0,21.0,100.0,1.0,1000.75
794,DR,3,2015-02-05,5,67,50,4.0,23:45:00,00:15:00,00:12:00,282305.0,8562815.0,1069.0,19L,Craugastoridae,Pristimantis,olivaceus,1.3,hoja,amplexus,1.27,25.2,,3723-3731/3832-3836,3Bd105,154435,,2015,2,5,7.0,3.1,170.0,920.0,13.142857142857142,70.0,1.0,21.0,100.0,1.0,1000.75
795,DR,3,2015-02-05,5,67,50,4.0,23:45:00,00:15:00,00:05:00,,,,,Craugastoridae,Pristimantis,danae,0.3,hoja,alerta,1.08,18.1,,,3Bd098,,,2015,2,5,7.0,3.1,170.0,920.0,13.142857142857142,70.0,1.0,21.0,100.0,1.0,1000.75
796,DR,3,2015-02-05,5,67,50,4.0,23:45:00,00:15:00,00:15:00,282306.0,8562823.0,1070.0,19L,Craugastoridae,Pristimantis,gagliardi,1.0,hoja,saltando,0.68,20.6,,3732-3754,3Bd103,154428,,2015,2,5,7.0,3.1,170.0,920.0,13.142857142857142,70.0,1.0,21.0,100.0,1.0,1000.75
797,DR,3,2015-02-05,5,67,50,4.0,23:45:00,00:15:00,00:12:00,282305.0,8562815.0,1069.0,19L,Craugastoridae,Pristimantis,olivaceus,1.3,hoja,amplexus,0.47,20.1,,3723-3731/3837-3840,3Bd106,154434,,2015,2,5,7.0,3.1,170.0,920.0,13.142857142857142,70.0,1.0,21.0,100.0,1.0,1000.75
798,DR,3,2015-02-04,5,67,50,4.0,23:45:00,00:15:00,23:52:00,282313.0,8562854.0,1068.0,19L,Craugastoridae,Pristimantis,aff pharangobates,1.2,hoja,atento,0.23,13.0,,,3Bd099,,,2015,2,4,7.0,1.0,165.0,920.0,13.142857142857142,70.0,11.0,21.0,100.0,1.0,1000.75
799,DR,3,2015-02-04,5,67,50,4.0,23:45:00,00:15:00,00:00:00,282299.0,8562838.0,987.0,19L,Bufonidae,Rhinella,tacana,0.6,hoja,atento,0.09,9.5,,,3Bd100,,,2015,2,4,7.0,1.0,165.0,920.0,13.142857142857142,70.0,11.0,21.0,100.0,1.0,1000.75
800,RI,4,2015-07-16,3,68,50,5.0,23:50:00,00:14:00,00:00:00,282336.044833425,8562870.84758064,1001.512756,19L,Phyllomedusidae,Callimedusa,tomopterna,1.8,hoja,alerta,3.49,41.5,,,4Bd059,,,2015,7,16,6.0,0.0,623.0,1254.0,11.0,114.0,0.0,18.082,102.4,0.0,998.5
801,RI,4,2015-07-16,3,68,50,5.0,23:50:00,00:14:00,23:55:00,282323.102605865,8562861.55415087,1001.190186,19L,Craugastoridae,Pristimantis,danae,0.7,hoja,cantando,1.51,26.2,,,4Bd055,,,2015,7,16,6.0,0.0,623.0,1254.0,11.0,114.0,0.0,18.082,102.4,0.0,998.5
802,RI,4,2015-07-17,3,68,50,5.0,23:50:00,00:14:00,00:10:00,282345.0,8562853.0,1002.0,19L,Centrolenidae,Cochranella,nola,1.0,hoja,activo,1.47,25.7,,,4Bd056,,,2015,7,17,6.0,0.0,258.0,1254.0,11.0,114.0,0.0,18.082,102.4,0.0,998.5
803,RI,4,2015-07-17,3,68,50,5.0,23:50:00,00:14:00,00:05:00,282341.616723358,8562866.68064608,999.773499,19L,Craugastoridae,Pristimantis,danae,1.0,rama,cantando,0.66,22.7,,,4Bd057,,,2015,7,17,6.0,0.0,258.0,1254.0,11.0,114.0,0.0,18.082,102.4,0.0,998.5
804,RI,4,2015-07-16,3,68,50,5.0,23:50:00,00:14:00,23:28:00,,,,,Craugastoridae,Pristimantis,danae,0.0,hojarasca,saltando,0.46,17.1,,,4Bd058,,,2015,7,16,6.0,0.0,623.0,1254.0,11.0,114.0,0.0,18.082,102.4,0.0,998.5
