phase,phase_code,date,day,plot,distance,evaluators,start_time,end_time,encounter_time,height,zone,family,genus,species,location_m,location_type,behavior,mass,body_len,tail_len,photo_code,hyssop_code,capture_code,additional_obs,year,month,day2,OPE,rain,fuel,total_hrs,hr_pp,ppls,flights,temp,hum,luna,elev,eastings,northings,long,lat
EC,1,6/25/2014,7,49,150,3,19:46:00,20:26:00,20:25:00,1044.756226,19L,Bufonidae,Rhinella,tacana,1.5,en hoja,atento,1.87,28,,,Bd120,,,2014,6,25,4,5.5,0,980,11.52941176,85,3,20,102,0.05,1031.75,282154,8562531,-71.00847237,-12.99524725
EC,1,6/25/2014,7,49,150,3,19:46:00,20:26:00,19:52:00,1037.15332,19L,Craugastoridae,Pristimantis,danae,0.3,en tallo,saltando,1.25,25.68,,,Bd116,,,2014,6,25,4,5.5,0,980,11.52941176,85,3,20,102,0.05,1031.75,282154,8562531,-71.00847237,-12.99524725
EC,1,6/25/2014,7,49,150,3,19:46:00,20:26:00,20:22:00,1044.756226,19L,Bufonidae,Rhinella,tacana,1.5,en hoja,activo,1.23,27.3,,,Bd118,,,2014,6,25,4,5.5,0,980,11.52941176,85,3,20,102,0.05,1031.75,282154,8562531,-71.00847237,-12.99524725
EC,1,6/25/2014,7,49,150,3,19:46:00,20:26:00,20:10:00,1037.713623,19L,Bufonidae,Rhinella,tacana,0.8,en hoja,activo,0.74,21.6,,,Bd121,,,2014,6,25,4,5.5,0,980,11.52941176,85,3,20,102,0.05,1031.75,282154,8562531,-71.00847237,-12.99524725
EC,1,6/25/2014,7,49,150,3,19:46:00,20:26:00,20:23:00,1044.756226,19L,Craugastoridae,Pristimantis,aff pharangobates,0.4,en hoja,activo,0.72,21,,,Bd114,,,2014,6,25,4,5.5,0,980,11.52941176,85,3,20,102,0.05,1031.75,282154,8562531,-71.00847237,-12.99524725
EC,1,6/25/2014,7,49,150,3,19:46:00,20:26:00,20:19:00,1042.391113,19L,Bufonidae,Rhinella,tacana,2,en rama,activo,0.64,19.32,,,Bd122,,,2014,6,25,4,5.5,0,980,11.52941176,85,3,20,102,0.05,1031.75,282154,8562531,-71.00847237,-12.99524725
EC,1,6/25/2014,7,49,150,3,19:46:00,20:26:00,19:48:00,1037.516479,19L,Bufonidae,Rhinella,tacana,1.7,en hoja,activo,0.26,14.02,,,Bd113,,,2014,6,25,4,5.5,0,980,11.52941176,85,3,20,102,0.05,1031.75,282154,8562531,-71.00847237,-12.99524725
EC,1,6/25/2014,7,49,150,3,19:46:00,20:26:00,19.55,1038.886475,19L,Bufonidae,Rhinella,tacana,1.7,en helecho,activo,0.23,13.92,,,Bd115,,,2014,6,25,4,5.5,0,980,11.52941176,85,3,20,102,0.05,1031.75,282154,8562531,-71.00847237,-12.99524725
EC,1,6/25/2014,7,49,150,3,19:46:00,20:26:00,19:53:00,1037.276001,19L,Bufonidae,Rhinella,tacana,0.3,en hoja,activo,0.22,13.4,,,Bd119,,,2014,6,25,4,5.5,0,980,11.52941176,85,3,20,102,0.05,1031.75,282154,8562531,-71.00847237,-12.99524725
EC,1,6/25/2014,7,49,150,3,19:46:00,20:26:00,19:49:00,1037.15332,19L,Craugastoridae,Pristimantis,gagliardi,0.4,en hoja,activo,0.18,12.21,,,Bd117,,,2014,6,25,4,5.5,0,980,11.52941176,85,3,20,102,0.05,1031.75,282154,8562531,-71.00847237,-12.99524725
EC,1,6/25/2014,7,50,150,3,21:09:00,21:49:00,21:20:00,1020.11322,19L,Bufonidae,Rhinella,tacana,0,en el suelo,saltando,0.65,20.1,,,Bd130,,,2014,6,25,4,5.5,0,980,11.52941176,85,3,20,102,0.05,1023.75,282141,8562600,-71.00858716,-12.99462276
EC,1,6/25/2014,7,50,150,3,21:09:00,21:49:00,21:30:00,1025.488892,19L,Bufonidae,Rhinella,tacana,2,en hoja,sentado,0.55,19.09,,,Bd127,,Cerca al punto GPS,2014,6,25,4,5.5,0,980,11.52941176,85,3,20,102,0.05,1023.75,282141,8562600,-71.00858716,-12.99462276
EC,1,6/25/2014,7,50,150,3,21:09:00,21:49:00,21:15:00,1019.94635,19L,Craugastoridae,Pristimantis,danae,0.5,en hoja,saltando,0.28,15.45,,,Bd129,,,2014,6,25,4,5.5,0,980,11.52941176,85,3,20,102,0.05,1023.75,282141,8562600,-71.00858716,-12.99462276
EC,1,6/25/2014,7,50,150,3,21:09:00,21:49:00,21:32:00,1014.181885,19L,Craugastoridae,Noblella,sp,0,en hojarasca,saltando,0.23,11.8,,,Bd123,,,2014,6,25,4,5.5,0,980,11.52941176,85,3,20,102,0.05,1023.75,282141,8562600,-71.00858716,-12.99462276
EC,1,6/25/2014,7,50,150,3,21:09:00,21:49:00,21:30:00,1014.181885,19L,Craugastoridae,Noblella,sp,0,en hojarasca,saltando,0.2,12.3,,,Bd126,UNMS 154326,,2014,6,25,4,5.5,0,980,11.52941176,85,3,20,102,0.05,1023.75,282141,8562600,-71.00858716,-12.99462276
EC,1,6/25/2014,7,50,150,3,21:09:00,21:49:00,21:37:00,1013.619934,19L,Craugastoridae,Noblella,sp,0,en hojarasca,saltando,0.19,11.8,,,Bd125,,,2014,6,25,4,5.5,0,980,11.52941176,85,3,20,102,0.05,1023.75,282141,8562600,-71.00858716,-12.99462276
EC,1,6/25/2014,7,50,150,3,21:09:00,21:49:00,21:13:00,1019.94635,19L,Craugastoridae,Noblella,sp,0,en el suelo,saltando,0.19,11.8,,,Bd128,UNMS 154328,,2014,6,25,4,5.5,0,980,11.52941176,85,3,20,102,0.05,1023.75,282141,8562600,-71.00858716,-12.99462276
EC,1,6/25/2014,7,50,150,3,21:09:00,21:49:00,21:47:00,1020.715149,19L,Craugastoridae,Pristimantis,gagliardi,0.2,en hoja,atento,0.12,11.32,,,Bd124,,,2014,6,25,4,5.5,0,980,11.52941176,85,3,20,102,0.05,1023.75,282141,8562600,-71.00858716,-12.99462276
EC,1,6/25/2014,7,51,150,3,22:30:00,23:10:00,22:31:00,1002.508972,19L,Bufonidae,Rhinella,tacana,0.5,en hoja,activo,3.47,33.55,,,Bd131,,En hoja de plantula le??osa,2014,6,25,4,5.5,0,980,11.52941176,85,3,20,101,0.05,1005.5,282114,8562656,-71.00883191,-12.99411476
EC,1,6/25/2014,7,51,150,3,22:30:00,23:10:00,23:00:00,997.020264,19L,Craugastoridae,Pristimantis,danae,0.8,en tallo delgado,activo,1.15,24.75,,,Bd132,,,2014,6,25,4,5.5,0,980,11.52941176,85,3,20,101,0.05,1005.5,282114,8562656,-71.00883191,-12.99411476
EC,1,6/26/2014,8,38,250,3,18:42:00,19:22:00,19:00:00,965.044373,19L,Bufonidae,Rhinella,tacana,1,en hoja,sentado,0.91,23.43,,,Bd144,,Cerca al punto GPS,2014,6,26,4,0,0,1020,11.59090909,88,5,20,119,0.01,974.25,282042,8562682,-71.00949355,-12.99387466
EC,1,6/26/2014,8,38,250,3,18:42:00,19:22:00,18:53:00,959.76709,19L,Craugastoridae,Pristimantis,gagliardi,1.3,en hoja,atento,0.51,19.28,,,Bd143,,,2014,6,26,4,0,0,1020,11.59090909,88,5,20,119,0.01,974.25,282042,8562682,-71.00949355,-12.99387466
EC,1,6/26/2014,8,38,250,3,18:42:00,19:22:00,19:01:00,982.628601,19L,Craugastoridae,Pristimantis,gagliardi,1.3,en hoja,atento,0.47,12.8,,,Bd142,,,2014,6,26,4,0,0,1020,11.59090909,88,5,20,119,0.01,974.25,282042,8562682,-71.00949355,-12.99387466
EC,1,6/26/2014,8,38,250,3,18:42:00,19:22:00,19:01:00,958.206787,19L,Craugastoridae,Pristimantis,danae,0.25,en hoja de herbacea,activo,,,,,,,Se escapo,2014,6,26,4,0,0,1020,11.59090909,88,5,20,119,0.01,974.25,282042,8562682,-71.00949355,-12.99387466
EC,1,6/26/2014,8,39,250,3,20:00:00,20:40:00,20:05:00,976.963135,19L,Craugastoridae,Pristimantis,gagliardi,1.1,en hoja,activo,0.44,18.28,,,Bd145,,,2014,6,26,4,0,0,1020,11.59090909,88,5,20,119,0.01,970.25,282016,8562762,-71.00972734,-12.99314984
EC,1,6/26/2014,8,39,250,3,20:00:00,20:40:00,20:17:00,960.96228,19L,Craugastoridae,Pristimantis,aff pharangobates,0,en el suelo,saltando,,,,,,,"Se escapo, Cerca al punto GPS",2014,6,26,4,0,0,1020,11.59090909,88,5,20,119,0.01,970.25,282016,8562762,-71.00972734,-12.99314984
EC,1,6/26/2014,8,40,250,3,21:09:00,21:49:00,21:22:00,960.266113,19L,Centrolenidae,Cochranella,nola,1.5,en hoja,atento,0.52,20.11,,,Bd148,,Cerca a la quebrada,2014,6,26,4,0,0,1020,11.59090909,88,5,20,119,0.01,962,282045,8562821,-71.00945579,-12.99261871
EC,1,6/26/2014,8,40,250,3,21:09:00,21:49:00,21:38:00,963.36615,19L,Craugastoridae,Pristimantis,danae,0,en hojarasca,saltando,0.28,16,,,Bd147,,,2014,6,26,4,0,0,1020,11.59090909,88,5,20,119,0.01,962,282045,8562821,-71.00945579,-12.99261871
EC,1,6/26/2014,8,40,250,3,21:09:00,21:49:00,21:28:00,956.288086,19L,Craugastoridae,Pristimantis,gagliardi,0.3,en hoja de herbacea,activo,0.27,16.5,,,Bd146,UNMS 154334,Herbacea de 60 cm de alto,2014,6,26,4,0,0,1020,11.59090909,88,5,20,119,0.01,962,282045,8562821,-71.00945579,-12.99261871
EC,1,6/26/2014,8,53,150,3,22:50:00,23:30:00,23:10:00,983.473145,19L,Craugastoridae,Pristimantis,danae,1,en tallo delgado,saltando,1.51,26.1,,,Bd149,,,2014,6,26,4,0,0,1020,11.59090909,88,5,20,102,0.01,989,282155,8562771,-71.00844571,-12.99307841
EC,1,6/26/2014,8,53,150,3,22:50:00,23:30:00,23:30:00,986.928711,19L,Craugastoridae,Pristimantis,aff pharangobates,0.2,en hoja,saltando,0.5,18.4,,,Bd150,,,2014,6,26,4,0,0,1020,11.59090909,88,5,20,102,0.01,989,282155,8562771,-71.00844571,-12.99307841
EC,1,6/26/2014,8,53,150,3,22:50:00,23:30:00,23:15:00,984.56073,19L,Craugastoridae,Pristimantis,aff pharangobates,0,en hojarasca,saltando,0.45,18.05,,,Bd151,,,2014,6,26,4,0,0,1020,11.59090909,88,5,20,102,0.01,989,282155,8562771,-71.00844571,-12.99307841
EC,1,6/26/2014,8,53,150,3,22:50:00,23:30:00,22:59:00,984.165771,19L,Craugastoridae,Noblella,sp,0.1,en hoja,atento,0.12,9.48,,,Bd152,,,2014,6,26,4,0,0,1020,11.59090909,88,5,20,102,0.01,989,282155,8562771,-71.00844571,-12.99307841
EC,1,6/27/2014,9,34,500,3,19:00:00,19:40:00,19:30:00,909.624817,19L,Craugastoridae,Pristimantis,danae,1,en rama,sentado,3.1,35.3,,,Bd154,,Cerca al punto GPS,2014,6,27,5,3,0,1020,11.59090909,88,0,21,99,0,897.75,282041,8563202,-71.00946496,-12.98917528
EC,1,6/27/2014,9,34,500,3,19:00:00,19:40:00,19:22:00,908.460754,19L,Bufonidae,Rhinella,tacana,1,en hoja,activo,0.84,22.5,,,Bd155,,,2014,6,27,5,3,0,1020,11.59090909,88,0,21,99,0,897.75,282041,8563202,-71.00946496,-12.98917528
EC,1,6/27/2014,9,34,500,3,19:00:00,19:40:00,19:29:00,907.840759,19L,Craugastoridae,Pristimantis,aff pharangobates,0.15,en hoja,atento,0.06,9.25,,,Bd153,,,2014,6,27,5,3,0,1020,11.59090909,88,0,21,99,0,897.75,282041,8563202,-71.00946496,-12.98917528
EC,1,6/27/2014,9,25,500,3,21:40:00,22:20:00,21:53:00,923.847717,19L,Craugastoridae,Pristimantis,danae,0,en hojarasca,saltando,1.18,25.5,,,Bd157,,,2014,6,27,5,3,0,1020,11.59090909,88,0,21,100,0,923.75,281733,8562807,-71.01233208,-12.99272298
EC,1,6/27/2014,9,25,500,3,21:40:00,22:20:00,22:11:00,923.632446,19L,Craugastoridae,Pristimantis,gagliardi,0,en hojarasca,esperando,0.53,17.5,,,Bd156,,Cerca al punto GPS( 10m),2014,6,27,5,3,0,1020,11.59090909,88,0,21,100,0,923.75,281733,8562807,-71.01233208,-12.99272298
EC,1,6/27/2014,9,26,500,3,22:50:00,23:30:00,22:59:00,928.509155,19L,Craugastoridae,Pristimantis,danae,0,en hojarasca,esperando,2.74,31.5,,,Bd158,,Cerca al punto GPS,2014,6,27,5,3,0,1020,11.59090909,88,0,20,99,0,934.25,281790,8562864,-71.01180264,-12.99221193
EC,1,6/27/2014,9,26,500,3,22:50:00,23:30:00,23:05:00,927.782043,19L,Bufonidae,Rhinella,tacana,1.4,en hoja,atento,0.9,20.4,,,Bd159,,,2014,6,27,5,3,0,1020,11.59090909,88,0,20,99,0,934.25,281790,8562864,-71.01180264,-12.99221193
EC,1,6/28/2014,10,66,50,3,1:00:00,1:40:00,,,,Hylidae,Hypsiboas,sp nov,0,,,6.55,43.1,,,Bd174,,Macho / Datos JC,2014,6,28,5,10,0,1000,11.36363636,88,0,12,104,0.01,1008.5,282248,8562718,-71.00759251,-12.993564
EC,1,6/28/2014,10,66,50,3,1:00:00,1:40:00,,,,Bufonidae,Rhinella,tacana,1.5,en hoja,activo,0.37,16,,,Bd175,,Datos JC,2014,6,28,5,10,0,1000,11.36363636,88,0,12,104,0.01,1008.5,282248,8562718,-71.00759251,-12.993564
EC,1,6/28/2014,10,46,250,3,18:55:00,19:35:00,19:24:00,954.330627,19L,Craugastoridae,Pristimantis,danae,0,en hojarasca,saltando,2.63,31.8,,,Bd162,,"Esta como Bd 163, CORREGIR",2014,6,28,5,10,0,1000,11.36363636,88,0,13,119,0.01,947.25,282260,8563061,-71.00745701,-12.99046512
EC,1,6/28/2014,10,46,250,3,18:55:00,19:35:00,19:32:00,954.132996,19L,Craugastoridae,Pristimantis,danae,0.1,en hoja,sentado,1.37,25.2,,,Bd163,,"Bd 164, CORREGIR",2014,6,28,5,10,0,1000,11.36363636,88,0,13,119,0.01,947.25,282260,8563061,-71.00745701,-12.99046512
EC,1,6/28/2014,10,46,250,3,18:55:00,19:35:00,19:30:00,941.003418,19L,Craugastoridae,Pristimantis,aff pharangobates,0.1,en hoja,atento,1.02,23.31,,,Bd160,,,2014,6,28,5,10,0,1000,11.36363636,88,0,13,119,0.01,947.25,282260,8563061,-71.00745701,-12.99046512
EC,1,6/28/2014,10,46,250,3,18:55:00,19:35:00,19:22:00,851.426697,19L,Craugastoridae,Noblella,sp,0,en el suelo,saltando,0.15,11,,,Bd161,,,2014,6,28,5,10,0,1000,11.36363636,88,0,13,119,0.01,947.25,282260,8563061,-71.00745701,-12.99046512
EC,1,6/28/2014,10,45,250,3,20:20:00,21:00:00,20:35:00,967.929932,19L,Craugastoridae,Pristimantis,danae,0.2,en rama,activo,2.47,31.8,,,Bd165,,,2014,6,28,5,10,0,1000,11.36363636,88,0,13,119,0.01,969.25,282246,8563026,-71.00758857,-12.99078042
EC,1,6/28/2014,10,45,250,3,20:20:00,21:00:00,20:56:00,960.519165,19L,Craugastoridae,Pristimantis,ockendeni,0.3,en hoja,atento,0.37,16.82,,,Bd164,UNMS 154337,,2014,6,28,5,10,0,1000,11.36363636,88,0,13,119,0.01,969.25,282246,8563026,-71.00758857,-12.99078042
EC,1,6/28/2014,10,45,250,3,20:20:00,21:00:00,20:44:00,963.351868,19L,Craugastoridae,Pristimantis,danae,0.2,en tallo,atento,0.16,11.7,,,Bd166,,,2014,6,28,5,10,0,1000,11.36363636,88,0,13,119,0.01,969.25,282246,8563026,-71.00758857,-12.99078042
EC,1,6/28/2014,10,58,150,3,22:02:00,22:42:00,22:35:00,994.247253,19L,Plethodontidae,Bolitoglossa,cf altamazonica,0.15,en hoja,activo,0.81,29,,,Bd172,,Cola=24.1,2014,6,28,5,10,0,1000,11.36363636,88,0,18,103,0.01,995.25,282403,8562959,-71.00614659,-12.99139709
EC,1,6/28/2014,10,58,150,3,22:02:00,22:42:00,22:42:00,1001.323059,19L,Leptodactylidae,Adenomera,andreae,0,en hojarasca,saltando,0.78,18.42,,,Bd171,,"con 2 lineas, Cerca al punto GPS",2014,6,28,5,10,0,1000,11.36363636,88,0,18,103,0.01,995.25,282403,8562959,-71.00614659,-12.99139709
EC,1,6/28/2014,10,58,150,3,22:02:00,22:42:00,22:15:00,995.823303,19L,Leptodactylidae,Adenomera,andreae,0,en hojarasca,saltando,0.59,17.78,,,Bd169,,con 2 lineas,2014,6,28,5,10,0,1000,11.36363636,88,0,18,103,0.01,995.25,282403,8562959,-71.00614659,-12.99139709
EC,1,6/28/2014,10,58,150,3,22:02:00,22:42:00,22:21:00,994.843628,19L,Leptodactylidae,Adenomera,andreae,0,en hojarasca,saltando,0.57,17.25,,,Bd170,,Normal sin lineas,2014,6,28,5,10,0,1000,11.36363636,88,0,18,103,0.01,995.25,282403,8562959,-71.00614659,-12.99139709
EC,1,6/28/2014,10,58,150,3,22:02:00,22:42:00,22:18:00,994.843628,19L,Leptodactylidae,Adenomera,andreae,0,en el suelo,saltando,0.53,17.5,,,Bd167,,Normal sin lineas,2014,6,28,5,10,0,1000,11.36363636,88,0,18,103,0.01,995.25,282403,8562959,-71.00614659,-12.99139709
EC,1,6/28/2014,10,58,150,3,22:02:00,22:42:00,22:19:00,994.843628,19L,Craugastoridae,Pristimantis,danae,0,en el suelo,saltando,0.35,17.7,,,Bd168,,a 1m del punto GPS,2014,6,28,5,10,0,1000,11.36363636,88,0,18,103,0.01,995.25,282403,8562959,-71.00614659,-12.99139709
EC,1,6/28/2014,10,57,150,3,23:40:00,0:20:00,23:45:00,999.21582,19L,Craugastoridae,Pristimantis,danae,0,en hojarasca,saltando,,24.25,,,Bd173,,Cerca al punto GPS,2014,6,28,5,10,0,1000,11.36363636,88,0,18,103,0.01,985.75,282324,8562954,-71.00687499,-12.99143665
EC,1,6/28/2014,10,57,150,3,23:40:00,0:20:00,23:59:00,978.737366,19L,Craugastoridae,Pristimantis,danae,0,en hojarasca,saltando,,,,,,,Se escapo,2014,6,28,5,10,0,1000,11.36363636,88,0,18,103,0.01,985.75,282324,8562954,-71.00687499,-12.99143665
EC,1,6/29/2014,11,64,50,3,0:05:00,0:45:00,0:12:00,934.129578,19L,Craugastoridae,Pristimantis,aff pharangobates,0.5,en hoja,atento,0.61,19.5,,,Bd194,,,2014,6,29,4,11,0,1020,11.59090909,88,0,15,103,0.08,996.5,282189,8562639,-71.00814197,-12.99427373
EC,1,6/29/2014,11,64,50,3,0:05:00,0:45:00,0:28:00,966.778992,19L,Bufonidae,Rhinella,tacana,0.8,en hoja,atento,0.6,20,,,Bd193,,,2014,6,29,4,11,0,1020,11.59090909,88,0,15,103,0.08,996.5,282189,8562639,-71.00814197,-12.99427373
EC,1,6/29/2014,11,64,50,3,0:05:00,0:45:00,0:20:00,1006.189819,19L,Craugastoridae,Pristimantis,gagliardi,0.2,en hoja,activo,0.23,13.3,,,Bd192,,,2014,6,29,4,11,0,1020,11.59090909,88,0,15,103,0.08,996.5,282189,8562639,-71.00814197,-12.99427373
EC,1,6/29/2014,11,65,50,3,1:02:00,1:42:00,1:28:00,1013.50708,19L,Hylidae,Hypsiboas,sp nov,0,en roca de quebrada,saltando,9.13,47.15,,,Bd199,,Cerca al punto Gps,2014,6,29,4,11,0,1020,11.59090909,88,0,15,103,0.08,1001.75,282245,8562702,-71.00762132,-12.99370838
EC,1,6/29/2014,11,65,50,3,1:02:00,1:42:00,1:30:00,1013.50708,19L,Hylidae,Hypsiboas,sp nov,0,en roca de quebrada,saltando,6.64,43.82,,,Bd202,UNMS 154339,"En amplexus, con 250 huevos en criovial",2014,6,29,4,11,0,1020,11.59090909,88,0,15,103,0.08,1001.75,282245,8562702,-71.00762132,-12.99370838
EC,1,6/29/2014,11,65,50,3,1:02:00,1:42:00,1:30:00,1013.50708,19L,Hylidae,Hypsiboas,sp nov,0,en roca de quebrada,saltando,5.97,44.82,,,Bd200,,,2014,6,29,4,11,0,1020,11.59090909,88,0,15,103,0.08,1001.75,282245,8562702,-71.00762132,-12.99370838
EC,1,6/29/2014,11,65,50,3,1:02:00,1:42:00,1:30:00,1013.50708,19L,Hylidae,Hypsiboas,sp nov,0,en roca de quebrada,saltando,5.78,47,,,Bd203,UNMS 154340,"En amplexus, con 250 huevos en criovial",2014,6,29,4,11,0,1020,11.59090909,88,0,15,103,0.08,1001.75,282245,8562702,-71.00762132,-12.99370838
EC,1,6/29/2014,11,65,50,3,1:02:00,1:42:00,1:37:00,993.538757,19L,Bufonidae,Rhinella,tacana,0.4,en hoja,atento,2.2,32.1,,,Bd195,,,2014,6,29,4,11,0,1020,11.59090909,88,0,15,103,0.08,1001.75,282245,8562702,-71.00762132,-12.99370838
EC,1,6/29/2014,11,65,50,3,1:02:00,1:42:00,1:17:00,1003.23822,19L,Bufonidae,Rhinella,tacana,1,en hoja,activo,0.83,22.3,,,Bd198,,,2014,6,29,4,11,0,1020,11.59090909,88,0,15,103,0.08,1001.75,282245,8562702,-71.00762132,-12.99370838
EC,1,6/29/2014,11,65,50,3,1:02:00,1:42:00,1:04:00,991.156128,19L,Craugastoridae,Pristimantis,ockendeni,1.5,en hoja de trepadora,atento,0.31,15.5,,,Bd196,,Vientre negro,2014,6,29,4,11,0,1020,11.59090909,88,0,15,103,0.08,1001.75,282245,8562702,-71.00762132,-12.99370838
EC,1,6/29/2014,11,65,50,3,1:02:00,1:42:00,1:40:00,993.538757,19L,Bufonidae,Rhinella,tacana,1,en hoja,activo,0.22,14.22,,,Bd197,,,2014,6,29,4,11,0,1020,11.59090909,88,0,15,103,0.08,1001.75,282245,8562702,-71.00762132,-12.99370838
EC,1,6/29/2014,11,61,50,3,20:00:00,20:40:00,20:40:00,1055.528809,19L,Craugastoridae,Pristimantis,danae,0,en hojarasca,saltando,1.25,25.98,,,Bd177,,,2014,6,29,4,11,0,1020,11.59090909,88,0,12,104,0.03,1060.25,282264,8562430,-71.00746598,-12.99616784
EC,1,6/29/2014,11,61,50,3,20:00:00,20:40:00,20:17:00,1049.634766,19L,Craugastoridae,Pristimantis,gagliardi,0,en hojarasca,saltando,0.48,18.1,,,Bd179,,Cerca al punto GPS,2014,6,29,4,11,0,1020,11.59090909,88,0,12,104,0.03,1060.25,282264,8562430,-71.00746598,-12.99616784
EC,1,6/29/2014,11,61,50,3,20:00:00,20:40:00,20:18:00,1055.23645,19L,Bufonidae,Rhinella,tacana,0.5,en hoja,saltando,0.29,15,,,Bd178,,Juvenil,2014,6,29,4,11,0,1020,11.59090909,88,0,12,104,0.03,1060.25,282264,8562430,-71.00746598,-12.99616784
EC,1,6/29/2014,11,61,50,3,20:00:00,20:40:00,20:12:00,1045.661255,19L,Craugastoridae,Pristimantis,gagliardi,0,en hojarasca,sentado,0.17,12.25,,,Bd180,,Cerca al punto GPS,2014,6,29,4,11,0,1020,11.59090909,88,0,12,104,0.03,1060.25,282264,8562430,-71.00746598,-12.99616784
EC,1,6/29/2014,11,62,50,3,21:22:00,20:02:00,21:42:00,981.113892,19L,Craugastoridae,Pristimantis,danae,0,en hojarasca,saltando,1.21,25.2,,,Bd187,,Ubicado a 10m del punto GPS,2014,6,29,4,11,0,1020,11.59090909,88,0,12,103,0.03,1050.5,282215,8562499,-71.00791254,-12.99554079
EC,1,6/29/2014,11,62,50,3,21:22:00,20:02:00,21:31:00,1018.104187,19L,Bufonidae,Rhinella,tacana,1.6,en hoja de bromelia,activo,0.94,22.25,,,Bd183,,,2014,6,29,4,11,0,1020,11.59090909,88,0,12,103,0.03,1050.5,282215,8562499,-71.00791254,-12.99554079
EC,1,6/29/2014,11,62,50,3,21:22:00,20:02:00,21:31:00,981.113892,19L,Leptodactylidae,Adenomera,andreae,0,en hojarasca,saltando,0.74,19.85,,,Bd186,,con 2 lineas. Ubicado a 10m del punto GPS,2014,6,29,4,11,0,1020,11.59090909,88,0,12,103,0.03,1050.5,282215,8562499,-71.00791254,-12.99554079
EC,1,6/29/2014,11,62,50,3,21:22:00,20:02:00,22:02:00,1041.195557,19L,Craugastoridae,Pristimantis,danae,0.5,en tallo de herbacea,activo,0.65,20.9,,,Bd184,,Con peque??a herida en la espalda,2014,6,29,4,11,0,1020,11.59090909,88,0,12,103,0.03,1050.5,282215,8562499,-71.00791254,-12.99554079
EC,1,6/29/2014,11,62,50,3,21:22:00,20:02:00,21:47:00,1048.867188,19L,Craugastoridae,Pristimantis,danae,1,en hoja,activo,0.3,16,,,Bd185,,,2014,6,29,4,11,0,1020,11.59090909,88,0,12,103,0.03,1050.5,282215,8562499,-71.00791254,-12.99554079
EC,1,6/29/2014,11,63,50,3,22:42:00,23:22:00,23:19:00,982.879272,19L,Craugastoridae,Pristimantis,aff pharangobates,0,en hojarasca,saltando,1.08,23.6,,,Bd188,,,2014,6,29,4,11,0,1020,11.59090909,88,0,12,104,0.03,1019,282226,8562574,-71.00780571,-12.99486378
EC,1,6/29/2014,11,63,50,3,22:42:00,23:22:00,23:22:00,982.879272,19L,Craugastoridae,Pristimantis,aff pharangobates,0,en hojarasca,saltando,0.92,22.48,,,Bd189,,,2014,6,29,4,11,0,1020,11.59090909,88,0,12,104,0.03,1019,282226,8562574,-71.00780571,-12.99486378
EC,1,6/29/2014,11,63,50,3,22:42:00,23:22:00,23:02:00,1016.028503,19L,Craugastoridae,Pristimantis,gagliardi,0,en hojarasca,saltando,0.26,14.5,,,Bd190,,,2014,6,29,4,11,0,1020,11.59090909,88,0,12,104,0.03,1019,282226,8562574,-71.00780571,-12.99486378
EC,1,6/29/2014,11,63,50,3,22:42:00,23:22:00,23:00:00,1016.028503,19L,Craugastoridae,Pristimantis,gagliardi,0.5,en hojarasca,saltando,0.19,13.55,,,Bd191,,,2014,6,29,4,11,0,1020,11.59090909,88,0,12,104,0.03,1019,282226,8562574,-71.00780571,-12.99486378
EC,1,6/29/2014,11,63,50,3,22:42:00,23:22:00,22:58:00,1011.972839,19L,Craugastoridae,Pristimantis,danae,0,en hojarasca,saltando,,,,,,,Se escapo,2014,6,29,4,11,0,1020,11.59090909,88,0,12,104,0.03,1019,282226,8562574,-71.00780571,-12.99486378
EC,1,6/30/2014,12,69,50,3,0:40:00,1:20:00,1:00:00,994.404907,19L,Craugastoridae,Pristimantis,danae,0,en hojarasca,saltando,1.39,26.8,,,Bd226,,Entre p69-3 y p69-4,2014,6,30,4,0,0,1030,11.57303371,89,12,15,103,0.08,1029,282374,8562841,-71.00642241,-12.99246141
EC,1,6/30/2014,12,69,50,3,0:40:00,1:20:00,1:04:00,994.404907,19L,Leptodactylidae,Adenomera,andreae,0,en hojarasca,saltando,0.58,17.25,,,Bd229,,Normal sin lineas,2014,6,30,4,0,0,1030,11.57303371,89,12,15,103,0.08,1029,282374,8562841,-71.00642241,-12.99246141
EC,1,6/30/2014,12,69,50,3,0:40:00,1:20:00,0:51:00,994.196533,19L,Craugastoridae,Pristimantis,aff pharangobates,0,en hojarasca,saltando,0.39,17.48,,,Bd230,,Cerca al punto GPS,2014,6,30,4,0,0,1030,11.57303371,89,12,15,103,0.08,1029,282374,8562841,-71.00642241,-12.99246141
EC,1,6/30/2014,12,69,50,3,0:40:00,1:20:00,0:49:00,994.196533,19L,Craugastoridae,Pristimantis,gagliardi,0,en hojarasca,saltando,0.27,14.9,,,Bd227,,Cerca al punto GPS,2014,6,30,4,0,0,1030,11.57303371,89,12,15,103,0.08,1029,282374,8562841,-71.00642241,-12.99246141
EC,1,6/30/2014,12,69,50,3,0:40:00,1:20:00,0:45:00,994.196533,19L,Craugastoridae,Noblella,sp,0,en hojarasca,saltando,0.17,11.18,,,Bd228,,Cerca al punto GPS,2014,6,30,4,0,0,1030,11.57303371,89,12,15,103,0.08,1029,282374,8562841,-71.00642241,-12.99246141
